iso3_o;iso3_d;ln_trade;ln_dist;comlang;col_dep_ever;pop_o;pop_d;ln_gdp_o;ln_gdp_d;gdpcap_o;gdpcap_d;gatt_o;gatt_d;wto_o;wto_d;eu_o;eu_d;rta;entry_cost_o;entry_cost_d;entry_proc_o;entry_proc_d;entry_time_o;entry_time_d;entry_tp_o;entry_tp_d;AD_initations_o;AD_measures_o;AD_initations_d;AD_measures_d
NZL;PHL;4,480018885;9,050030882;1;0;4595,7;101716,362;18,98351662;19,49491183;38,202;2,878;1;1;1;1;0;0;1;0,3;16,1;1;16;0,5;29;1,5;45;0;0;0;1
NZL;POL;4,400733662;9,793346741;0;0;4595,7;37986,412;18,98351662;19,98373287;38,202;12,566;1;1;1;1;0;1;0;0,3;12,2;1;4;0,5;37;1,5;41;0;0;11;10
NZL;PRT;3,262661985;9,869692995;0;0;4595,7;10358,076;18,98351662;19,10922884;38,202;19,22;1;1;1;1;0;1;0;0,3;2,2;1;5;0,5;4,5;1,5;9,5;0;0;11;10
NZL;RUS;5,895454383;9,72761444;0;0;4595,7;144096,863;18,98351662;21,03505396;38,202;9,479;1;0;1;1;0;0;0;0,3;1,1;1;4;0,5;10,5;1,5;14,5;0;0;1;5
NZL;SVK;4,048491147;9,812682698;0;0;4595,7;5423,801;18,98351662;18,2844897;38,202;16,09;1;1;1;1;0;1;0;0,3;1,5;1;6;0,5;11,5;1,5;17,5;0;0;11;10
NZL;SVN;2,323720655;9,824351754;0;0;4595,7;2063,531;18,98351662;17,57150448;38,202;20,73;1;1;1;1;0;1;0;0,3;0;1;4;0,5;7,5;1,5;11,5;0;0;11;10
NZL;SWE;5,353161459;9,783497659;0;0;4595,7;9799,186;18,98351662;20,02147006;38,202;50,585;1;1;1;1;0;1;0;0,3;0,5;1;3;0,5;7;1,5;10;0;0;11;10
NZL;TUR;4,849815023;9,75467015;0;0;4595,7;78271,469;18,98351662;20,57172602;38,202;10,98;1;1;1;1;0;0;0;0,3;16,6;1;8;0,5;7,5;1,5;15,5;0;0;16;7
NZL;UKR;2,292443339;9,757553102;0;0;4595,7;45154,03;18,98351662;18,32671025;38,202;2,016;1;0;1;1;0;0;0;0,3;0,6;1;4;0,5;7;1,5;11;0;0;2;1
NZL;USA;8,366684237;9,585087682;1;0;4595,7;320896,606;18,98351662;23,61567153;38,202;56,207;1;1;1;1;0;0;0;0,3;1,1;1;6;0,5;5,6;1,5;11,6;0;0;42;14
NZL;ZAF;4,768932675;9,306024118;1;0;4595,7;55011,978;18,98351662;19,57569419;38,202;5,77;1;1;1;1;0;0;0;0,3;0,3;1;7;0,5;46;1,5;53;0;0;0;5
PHL;ARG;5,293718342;9,787047215;0;0;101716,362;43417,767;19,49491183;20,18662907;2,878;13,467;1;1;1;1;0;0;0;16,1;9,7;16;14;29;25;45;39;0;1;6;11
PHL;AUS;6,739584205;8,744447801;1;0;101716,362;23789,337;19,49491183;21,01994469;2,878;56,554;1;1;1;1;0;0;1;16,1;0,7;16;3;29;2,5;45;5,5;0;1;10;10
PHL;AUT;4,266091502;9,195566778;0;0;101716,362;8633,169;19,49491183;19,74766926;2,878;43,665;1;1;1;1;0;1;0;16,1;0,3;16;8;29;22;45;30;0;1;11;10
PHL;BEL;5,974489505;9,260634262;0;0;101716,362;11274,196;19,49491183;19,93578889;2,878;40,357;1;1;1;1;0;1;0;16,1;5;16;3;29;4;45;7;0;1;11;10
PHL;BGR;3,51952578;9,162320241;0;0;101716,362;7177,991;19,49491183;17,73150801;2,878;6,993;1;0;1;1;0;1;0;16,1;1,4;16;6;29;25;45;31;0;1;11;10
PHL;BLR;2,205002142;9,097439835;0;0;101716,362;9489,616;19,49491183;17,84895043;2,878;5,949;1;0;1;0;0;0;0;16,1;0,9;16;5;29;5;45;10;0;1;0;0
PHL;BRA;5,763560508;9,819914567;0;0;101716,362;205962,112;19,49491183;21,31307972;2,878;8,757;1;1;1;1;0;0;1;16,1;4,8;16;11;29;83;45;94;0;1;23;31
PHL;CAN;5,97683656;9,489953705;1;0;101716,362;35848,61;19,49491183;21,1633305;2,878;43,316;1;1;1;1;0;0;0;16,1;0,4;16;2;29;1,5;45;3,5;0;1;3;13
PHL;CHE;5,736583259;9,261355013;0;0;101716,362;8282,396;19,49491183;20,32396657;2,878;80,99;1;1;1;1;0;0;0;16,1;2,3;16;6;29;10;45;16;0;1;0;0
PHL;CHN;9,34818144;7,955186197;0;0;101716,362;1371219,971;19,49491183;23,12702255;2,878;8,069;1;0;1;1;0;0;1;16,1;0,7;16;11;29;31,4;45;42,4;0;1;11;5
PHL;CYP;0,789775128;9,090942683;0;0;101716,362;1160,985;19,49491183;16,78899426;2,878;16,848;1;1;1;1;0;1;0;16,1;12,5;16;6;29;8;45;14;0;1;11;10
PHL;CZE;4,675412308;9,201173282;0;0;101716,362;10546,059;19,49491183;19,03671118;2,878;17,557;1;1;1;1;0;1;0;16,1;6,7;16;8;29;15;45;23;0;1;11;10
PHL;DEU;7,860473906;9,241910548;0;0;101716,362;81686,607;19,49491183;21,93627761;2,878;41,177;1;1;1;1;0;1;0;16,1;2;16;9;29;10,5;45;19,5;0;1;11;10
PHL;DNK;4,700282583;9,188666788;0;0;101716,362;5683,483;19,49491183;19,52364296;2,878;53,015;1;1;1;1;0;1;0;16,1;0,2;16;4;29;3;45;7;0;1;11;10
PHL;ESP;5,842509192;9,364367387;0;1;101716,362;46447,697;19,49491183;20,89969966;2,878;25,684;1;1;1;1;0;1;0;16,1;5,2;16;7;29;14;45;21;0;1;11;10
PHL;EST;0,07342238;9,10128292;0;0;101716,362;1315,407;19,49491183;16,92726749;2,878;17,075;1;0;1;1;0;1;0;16,1;1,3;16;3;29;3,5;45;6,5;0;1;11;10
PHL;FIN;5,229918968;9,097806299;0;0;101716,362;5479,531;19,49491183;19,26380572;2,878;42,405;1;1;1;1;0;1;0;16,1;1;16;3;29;14;45;17;0;1;11;10
PHL;FRA;6,996280478;9,282813208;0;0;101716,362;66624,069;19,49491183;21,61262183;2,878;36,527;1;1;1;1;0;1;0;16,1;0,8;16;5;29;4;45;9;0;1;11;10
PHL;GBR;6,01851519;9,282211816;1;0;101716,362;65128,86;19,49491183;21,77446876;2,878;43,93;1;1;1;1;0;1;0;16,1;0,1;16;4;29;4,5;45;8,5;0;1;11;10
PHL;GRC;2,084376345;9,173489441;0;0;101716,362;10820,883;19,49491183;19,08779287;2,878;18,008;1;1;1;1;0;1;0;16,1;2,2;16;5;29;13;45;18;0;1;11;10
PHL;HRV;1,192901645;9,208004446;0;0;101716,362;4203,604;19,49491183;17,70070355;2,878;11,58;1;0;1;1;0;1;0;16,1;3,4;16;8;29;12;45;20;0;1;11;10
PHL;HUN;2,808633122;9,178967448;0;0;101716,362;9843,028;19,49491183;18,61719448;2,878;12,366;1;1;1;1;0;1;0;16,1;7,5;16;6;29;7;45;13;0;1;11;10
PHL;IND;7,153960698;8,467314685;1;0;101716,362;1309053,955;19,49491183;21,47078333;2,878;1,613;1;1;1;1;0;0;1;16,1;14,3;16;13;29;28;45;41;0;1;30;38
PHL;IRL;5,005531499;9,30184596;1;0;101716,362;4676,835;19,49491183;19,46348427;2,878;60,664;1;1;1;1;0;1;0;16,1;0,2;16;4;29;6;45;10;0;1;11;10
PHL;LTU;1,586191803;9,110669086;0;0;101716,362;2904,91;19,49491183;17,53884032;2,878;14,252;1;0;1;1;0;1;0;16,1;0,6;16;4;29;5,5;45;9,5;0;1;11;10
PHL;LUX;0,134876113;9,256305406;0;0;101716,362;569,604;19,49491183;17,87678498;2,878;101,91;1;1;1;1;0;1;0;16,1;2;16;5;29;16,5;45;21,5;0;1;11;10
PHL;LVA;-0,53400043;9,112387022;0;0;101716,362;1977,527;19,49491183;17,11231128;2,878;13,667;1;0;1;1;0;1;0;16,1;1,5;16;4;29;5,5;45;9,5;0;1;11;10
PHL;MLT;2,098394911;9,257967765;1;0;101716,362;431,874;19,49491183;16,14639217;2,878;23,819;1;1;1;1;0;1;0;16,1;14,1;16;10;29;28;45;38;0;1;11;10
PHL;NLD;6,0271369;9,24949291;0;0;101716,362;16939,922;19,49491183;20,43600775;2,878;44,293;1;1;1;1;0;1;0;16,1;4,6;16;4;29;4;45;8;0;1;11;10
PHL;NZL;5,959954357;9,050030882;1;0;101716,362;4595,7;19,49491183;18,98351662;2,878;38,202;1;1;1;1;0;0;1;16,1;0,3;16;1;29;0,5;45;1,5;0;1;0;0
PHL;POL;3,316080681;9,148186312;0;0;101716,362;37986,412;19,49491183;19,98373287;2,878;12,566;1;1;1;1;0;1;0;16,1;12,2;16;4;29;37;45;41;0;1;11;10
PHL;PRT;1,64504441;9,405089634;0;0;101716,362;10358,076;19,49491183;19,10922884;2,878;19,22;1;1;1;1;0;1;0;16,1;2,2;16;5;29;4,5;45;9,5;0;1;11;10
PHL;RUS;5,777215804;9,018855359;0;0;101716,362;144096,863;19,49491183;21,03505396;2,878;9,479;1;0;1;1;0;0;0;16,1;1,1;16;4;29;10,5;45;14,5;0;1;1;5
PHL;SVK;0,665779067;9,190093276;0;0;101716,362;5423,801;19,49491183;18,2844897;2,878;16,09;1;1;1;1;0;1;0;16,1;1,5;16;6;29;11,5;45;17,5;0;1;11;10
PHL;SVN;2,078020908;9,217475159;0;0;101716,362;2063,531;19,49491183;17,57150448;2,878;20,73;1;1;1;1;0;1;0;16,1;0;16;4;29;7,5;45;11,5;0;1;11;10
PHL;SWE;5,036288499;9,14133;0;0;101716,362;9799,186;19,49491183;20,02147006;2,878;50,585;1;1;1;1;0;1;0;16,1;0,5;16;3;29;7;45;10;0;1;11;10
PHL;TUR;4,637800586;9,118370248;0;0;101716,362;78271,469;19,49491183;20,57172602;2,878;10,98;1;1;1;1;0;0;1;16,1;16,6;16;8;29;7,5;45;15,5;0;1;16;7
PHL;UKR;4,929006163;9,082662443;0;0;101716,362;45154,03;19,49491183;18,32671025;2,878;2,016;1;0;1;1;0;0;0;16,1;0,6;16;4;29;7;45;11;0;1;2;1
PHL;USA;8,939769233;9,523748596;1;1;101716,362;320896,606;19,49491183;23,61567153;2,878;56,207;1;1;1;1;0;0;0;16,1;1,1;16;6;29;5,6;45;11,6;0;1;42;14
PHL;ZAF;3,984440965;9,397485029;1;0;101716,362;55011,978;19,49491183;19,57569419;2,878;5,77;1;1;1;1;0;0;0;16,1;0,3;16;7;29;46;45;53;0;1;0;5
POL;ARG;6,472358121;9,421539512;0;0;37986,412;43417,767;19,98373287;20,18662907;12,566;13,467;1;1;1;1;1;0;0;12,2;9,7;4;14;37;25;41;39;11;10;6;11
POL;AUS;5,791869103;9,6555187;0;0;37986,412;23789,337;19,98373287;21,01994469;12,566;56,554;1;1;1;1;1;0;0;12,2;0,7;4;3;37;2,5;41;5,5;11;10;10;10
POL;AUT;8,112490087;6,322251007;0;0;37986,412;8633,169;19,98373287;19,74766926;12,566;43,665;1;1;1;1;1;1;1;12,2;0,3;4;8;37;22;41;30;11;10;11;10
POL;BEL;8,430603447;7,056730302;0;0;37986,412;11274,196;19,98373287;19,93578889;12,566;40,357;1;1;1;1;1;1;1;12,2;5;4;3;37;4;41;7;11;10;11;10
POL;BGR;6,21229873;6,985105133;0;0;37986,412;7177,991;19,98373287;17,73150801;12,566;6,993;1;0;1;1;1;1;1;12,2;1,4;4;6;37;25;41;31;11;10;11;10
POL;BLR;6,723409563;6,152102709;0;0;37986,412;9489,616;19,98373287;17,84895043;12,566;5,949;1;0;1;0;1;0;0;12,2;0,9;4;5;37;5;41;10;11;10;0;0
POL;BRA;6,921173944;9,27507503;0;0;37986,412;205962,112;19,98373287;21,31307972;12,566;8,757;1;1;1;1;1;0;0;12,2;4,8;4;11;37;83;41;94;11;10;23;31
POL;CAN;5,889245639;8,843021265;0;0;37986,412;35848,61;19,98373287;21,1633305;12,566;43,316;1;1;1;1;1;0;0;12,2;0,4;4;2;37;1,5;41;3,5;11;10;3;13
POL;CHE;7,331404255;7,038776524;0;0;37986,412;8282,396;19,98373287;20,32396657;12,566;80,99;1;1;1;1;1;0;1;12,2;2,3;4;6;37;10;41;16;11;10;0;0
POL;CHN;10,01592657;8,846194591;0;0;37986,412;1371219,971;19,98373287;23,12702255;12,566;8,069;1;0;1;1;1;0;0;12,2;0,7;4;11;37;31,4;41;42,4;11;10;11;5
POL;CYP;5,548036736;7,668646151;0;0;37986,412;1160,985;19,98373287;16,78899426;12,566;16,848;1;1;1;1;1;1;1;12,2;12,5;4;6;37;8;41;14;11;10;11;10
POL;CZE;8,757788732;6,247390824;0;0;37986,412;10546,059;19,98373287;19,03671118;12,566;17,557;1;1;1;1;1;1;1;12,2;6,7;4;8;37;15;41;23;11;10;11;10
POL;DEU;10,65858352;6,87308205;0;1;37986,412;81686,607;19,98373287;21,93627761;12,566;41,177;1;1;1;1;1;1;1;12,2;2;4;9;37;10,5;41;19,5;11;10;11;10
POL;DNK;7,719381387;6,505646532;0;0;37986,412;5683,483;19,98373287;19,52364296;12,566;53,015;1;1;1;1;1;1;1;12,2;0,2;4;4;37;3;41;7;11;10;11;10
POL;ESP;8,30872044;7,737618463;0;0;37986,412;46447,697;19,98373287;20,89969966;12,566;25,684;1;1;1;1;1;1;1;12,2;5,2;4;7;37;14;41;21;11;10;11;10
POL;EST;5,178412098;6,722676725;0;0;37986,412;1315,407;19,98373287;16,92726749;12,566;17,075;1;0;1;1;1;1;1;12,2;1,3;4;3;37;3,5;41;6,5;11;10;11;10
POL;FIN;7,35828542;6,814858983;0;0;37986,412;5479,531;19,98373287;19,26380572;12,566;42,405;1;1;1;1;1;1;1;12,2;1;4;3;37;14;41;17;11;10;11;10
POL;FRA;8,861790001;7,221235207;0;0;37986,412;66624,069;19,98373287;21,61262183;12,566;36,527;1;1;1;1;1;1;1;12,2;0,8;4;5;37;4;41;9;11;10;11;10
POL;GBR;8,527585835;7,280451986;0;0;37986,412;65128,86;19,98373287;21,77446876;12,566;43,93;1;1;1;1;1;1;1;12,2;0,1;4;4;37;4,5;41;8,5;11;10;11;10
POL;GRC;6,17010464;7,377865778;0;0;37986,412;10820,883;19,98373287;19,08779287;12,566;18,008;1;1;1;1;1;1;1;12,2;2,2;4;5;37;13;41;18;11;10;11;10
POL;HRV;5,186998329;6,692004335;0;0;37986,412;4203,604;19,98373287;17,70070355;12,566;11,58;1;0;1;1;1;1;1;12,2;3,4;4;8;37;12;41;20;11;10;11;10
POL;HUN;8,045711397;6,304094078;0;0;37986,412;9843,028;19,98373287;18,61719448;12,566;12,366;1;1;1;1;1;1;1;12,2;7,5;4;6;37;7;41;13;11;10;11;10
POL;IND;7,45329303;8,569753952;0;0;37986,412;1309053,955;19,98373287;21,47078333;12,566;1,613;1;1;1;1;1;0;0;12,2;14,3;4;13;37;28;41;41;11;10;30;38
POL;IRL;7,378311106;7,510332029;0;0;37986,412;4676,835;19,98373287;19,46348427;12,566;60,664;1;1;1;1;1;1;1;12,2;0,2;4;4;37;6;41;10;11;10;11;10
POL;LTU;6,901238412;5,975721269;0;0;37986,412;2904,91;19,98373287;17,53884032;12,566;14,252;1;0;1;1;1;1;1;12,2;0,6;4;4;37;5,5;41;9,5;11;10;11;10
POL;LUX;5,745339578;6,985244884;0;0;37986,412;569,604;19,98373287;17,87678498;12,566;101,91;1;1;1;1;1;1;1;12,2;2;4;5;37;16,5;41;21,5;11;10;11;10
POL;LVA;5,832556403;6,327658173;0;0;37986,412;1977,527;19,98373287;17,11231128;12,566;13,667;1;0;1;1;1;1;1;12,2;1,5;4;4;37;5,5;41;9,5;11;10;11;10
POL;MLT;3,336144168;7,544281313;0;0;37986,412;431,874;19,98373287;16,14639217;12,566;23,819;1;1;1;1;1;1;1;12,2;14,1;4;10;37;28;41;38;11;10;11;10
POL;NLD;8,877384582;6,997229371;0;0;37986,412;16939,922;19,98373287;20,43600775;12,566;44,293;1;1;1;1;1;1;1;12,2;4,6;4;4;37;4;41;8;11;10;11;10
POL;NZL;3,83758123;9,793346741;0;0;37986,412;4595,7;19,98373287;18,98351662;12,566;38,202;1;1;1;1;1;0;0;12,2;0,3;4;1;37;0,5;41;1,5;11;10;0;0
POL;PHL;5,658837478;9,148186312;0;0;37986,412;101716,362;19,98373287;19,49491183;12,566;2,878;1;1;1;1;1;0;0;12,2;16,1;4;16;37;29;41;45;11;10;0;1
POL;PRT;6,366314671;7,923145729;0;0;37986,412;10358,076;19,98373287;19,10922884;12,566;19,22;1;1;1;1;1;1;1;12,2;2,2;4;5;37;4,5;41;9,5;11;10;11;10
POL;RUS;9,389203284;7,053090358;0;0;37986,412;144096,863;19,98373287;21,03505396;12,566;9,479;1;0;1;1;1;0;0;12,2;1,1;4;4;37;10,5;41;14,5;11;10;1;5
POL;SVK;8,128575862;6,272909082;0;0;37986,412;5423,801;19,98373287;18,2844897;12,566;16,09;1;1;1;1;1;1;1;12,2;1,5;4;6;37;11,5;41;17,5;11;10;11;10
POL;SVN;6,530062243;6,726715301;0;0;37986,412;2063,531;19,98373287;17,57150448;12,566;20,73;1;1;1;1;1;1;1;12,2;0;4;4;37;7,5;41;11,5;11;10;11;10
POL;SWE;8,147488428;6,695821167;0;0;37986,412;9799,186;19,98373287;20,02147006;12,566;50,585;1;1;1;1;1;1;1;12,2;0,5;4;3;37;7;41;10;11;10;11;10
POL;TUR;7,959049542;7,234461411;0;0;37986,412;78271,469;19,98373287;20,57172602;12,566;10,98;1;1;1;1;1;0;1;12,2;16,6;4;8;37;7,5;41;15,5;11;10;16;7
POL;UKR;7,43764113;6,537873508;0;0;37986,412;45154,03;19,98373287;18,32671025;12,566;2,016;1;0;1;1;1;0;0;12,2;0,6;4;4;37;7;41;11;11;10;2;1
POL;USA;8,543135524;8,832795151;0;0;37986,412;320896,606;19,98373287;23,61567153;12,566;56,207;1;1;1;1;1;0;0;12,2;1,1;4;6;37;5,6;41;11,6;11;10;42;14
POL;ZAF;5,444668029;9,169029612;0;0;37986,412;55011,978;19,98373287;19,57569419;12,566;5,77;1;1;1;1;1;0;1;12,2;0,3;4;7;37;46;41;53;11;10;0;5
PRT;ARG;3,876014284;9,171792249;0;0;10358,076;43417,767;19,10922884;20,18662907;19,22;13,467;1;1;1;1;1;0;0;2,2;9,7;5;14;4,5;25;9,5;39;11;10;6;11
PRT;AUS;3,695350869;9,808661191;0;0;10358,076;23789,337;19,10922884;21,01994469;19,22;56,554;1;1;1;1;1;0;0;2,2;0,7;5;3;4,5;2,5;9,5;5,5;11;10;10;10
PRT;AUT;5,817360727;7,740345221;0;0;10358,076;8633,169;19,10922884;19,74766926;19,22;43,665;1;1;1;1;1;1;1;2,2;0,3;5;8;4,5;22;9,5;30;11;10;11;10
PRT;BEL;7,540988263;7,445064691;0;0;10358,076;11274,196;19,10922884;19,93578889;19,22;40,357;1;1;1;1;1;1;1;2,2;5;5;3;4,5;4;9,5;7;11;10;11;10
PRT;BGR;4,477345224;7,920878667;0;0;10358,076;7177,991;19,10922884;17,73150801;19,22;6,993;1;0;1;1;1;1;1;2,2;1,4;5;6;4,5;25;9,5;31;11;10;11;10
PRT;BLR;-0,462902502;8,080000546;0;0;10358,076;9489,616;19,10922884;17,84895043;19,22;5,949;1;0;1;0;1;0;0;2,2;0,9;5;5;4,5;5;9,5;10;11;10;0;0
PRT;BRA;6,860070904;8,981636641;1;1;10358,076;205962,112;19,10922884;21,31307972;19,22;8,757;1;1;1;1;1;0;0;2,2;4,8;5;11;4,5;83;9,5;94;11;10;23;31
PRT;CAN;4,379231545;8,653611288;0;0;10358,076;35848,61;19,10922884;21,1633305;19,22;43,316;1;1;1;1;1;0;0;2,2;0,4;5;2;4,5;1,5;9,5;3,5;11;10;3;13
PRT;CHE;5,679804053;7,394477127;0;0;10358,076;8282,396;19,10922884;20,32396657;19,22;80,99;1;1;1;1;1;0;1;2,2;2,3;5;6;4,5;10;9,5;16;11;10;0;0
PRT;CHN;7,586319284;9,177365632;0;0;10358,076;1371219,971;19,10922884;23,12702255;19,22;8,069;1;0;1;1;1;0;0;2,2;0,7;5;11;4,5;31,4;9,5;42,4;11;10;11;5
PRT;CYP;1,920386166;8,233851021;0;0;10358,076;1160,985;19,10922884;16,78899426;19,22;16,848;1;1;1;1;1;1;1;2,2;12,5;5;6;4,5;8;9,5;14;11;10;11;10
PRT;CZE;6,258004175;7,716591749;0;0;10358,076;10546,059;19,10922884;19,03671118;19,22;17,557;1;1;1;1;1;1;1;2,2;6,7;5;8;4,5;15;9,5;23;11;10;11;10
PRT;DEU;9,051534313;7,545406663;0;0;10358,076;81686,607;19,10922884;21,93627761;19,22;41,177;1;1;1;1;1;1;1;2,2;2;5;9;4,5;10,5;9,5;19,5;11;10;11;10
PRT;DNK;5,681002889;7,815396713;0;0;10358,076;5683,483;19,10922884;19,52364296;19,22;53,015;1;1;1;1;1;1;1;2,2;0,2;5;4;4,5;3;9,5;7;11;10;11;10
PRT;ESP;10,00337341;6,2164504;0;0;10358,076;46447,697;19,10922884;20,89969966;19,22;25,684;1;1;1;1;1;1;1;2,2;5,2;5;7;4,5;14;9,5;21;11;10;11;10
PRT;EST;3,247940991;8,105261319;0;0;10358,076;1315,407;19,10922884;16,92726749;19,22;17,075;1;0;1;1;1;1;1;2,2;1,3;5;3;4,5;3,5;9,5;6,5;11;10;11;10
PRT;FIN;5,225076923;8,12058217;0;0;10358,076;5479,531;19,10922884;19,26380572;19,22;42,405;1;1;1;1;1;1;1;2,2;1;5;3;4,5;14;9,5;17;11;10;11;10
PRT;FRA;8,508058094;7,281289307;0;0;10358,076;66624,069;19,10922884;21,61262183;19,22;36,527;1;1;1;1;1;1;1;2,2;0,8;5;5;4,5;4;9,5;9;11;10;11;10
PRT;GBR;7,649354519;7,367134544;0;0;10358,076;65128,86;19,10922884;21,77446876;19,22;43,93;1;1;1;1;1;1;1;2,2;0,1;5;4;4,5;4,5;9,5;8,5;11;10;11;10
PRT;GRC;4,944422248;7,956397257;0;0;10358,076;10820,883;19,10922884;19,08779287;19,22;18,008;1;1;1;1;1;1;1;2,2;2,2;5;5;4,5;13;9,5;18;11;10;11;10
PRT;HRV;3,918078673;7,696467607;0;0;10358,076;4203,604;19,10922884;17,70070355;19,22;11,58;1;0;1;1;1;1;1;2,2;3,4;5;8;4,5;12;9,5;20;11;10;11;10
PRT;HUN;5,877007875;7,812550996;0;0;10358,076;9843,028;19,10922884;18,61719448;19,22;12,366;1;1;1;1;1;1;1;2,2;7,5;5;6;4,5;7;9,5;13;11;10;11;10
PRT;IND;6,232448358;8,95962802;0;0;10358,076;1309053,955;19,10922884;21,47078333;19,22;1,613;1;1;1;1;1;0;0;2,2;14,3;5;13;4,5;28;9,5;41;11;10;30;38
PRT;IRL;6,340057278;7,402342369;0;0;10358,076;4676,835;19,10922884;19,46348427;19,22;60,664;1;1;1;1;1;1;1;2,2;0,2;5;4;4,5;6;9,5;10;11;10;11;10
PRT;LTU;4,348324662;8,046747544;0;0;10358,076;2904,91;19,10922884;17,53884032;19,22;14,252;1;0;1;1;1;1;1;2,2;0,6;5;4;4,5;5,5;9,5;9,5;11;10;11;10
PRT;LUX;4,848475367;7,445284954;0;0;10358,076;569,604;19,10922884;17,87678498;19,22;101,91;1;1;1;1;1;1;1;2,2;2;5;5;4,5;16,5;9,5;21,5;11;10;11;10
PRT;LVA;2,788840629;8,055836549;0;0;10358,076;1977,527;19,10922884;17,11231128;19,22;13,667;1;0;1;1;1;1;1;2,2;1,5;5;4;4,5;5,5;9,5;9,5;11;10;11;10
PRT;MLT;2,910816935;7,655594696;0;0;10358,076;431,874;19,10922884;16,14639217;19,22;23,819;1;1;1;1;1;1;1;2,2;14,1;5;10;4,5;28;9,5;38;11;10;11;10
PRT;NLD;8,13696307;7,529429551;0;0;10358,076;16939,922;19,10922884;20,43600775;19,22;44,293;1;1;1;1;1;1;1;2,2;4,6;5;4;4,5;4;9,5;8;11;10;11;10
PRT;NZL;3,037186548;9,869692995;0;0;10358,076;4595,7;19,10922884;18,98351662;19,22;38,202;1;1;1;1;1;0;0;2,2;0,3;5;1;4,5;0,5;9,5;1,5;11;10;0;0
PRT;PHL;3,143269907;9,405089634;0;0;10358,076;101716,362;19,10922884;19,49491183;19,22;2,878;1;1;1;1;1;0;0;2,2;16,1;5;16;4,5;29;9,5;45;11;10;0;1
PRT;POL;6,475948895;7,923145729;0;0;10358,076;37986,412;19,10922884;19,98373287;19,22;12,566;1;1;1;1;1;1;1;2,2;12,2;5;4;4,5;37;9,5;41;11;10;11;10
PRT;RUS;6,559905871;8,272146508;0;0;10358,076;144096,863;19,10922884;21,03505396;19,22;9,479;1;0;1;1;1;0;0;2,2;1,1;5;4;4,5;10,5;9,5;14,5;11;10;1;5
PRT;SVK;5,332087526;7,763995749;0;0;10358,076;5423,801;19,10922884;18,2844897;19,22;16,09;1;1;1;1;1;1;1;2,2;1,5;5;6;4,5;11,5;9,5;17,5;11;10;11;10
PRT;SVN;4,12657142;7,648171467;0;0;10358,076;2063,531;19,10922884;17,57150448;19,22;20,73;1;1;1;1;1;1;1;2,2;0;5;4;4,5;7,5;9,5;11,5;11;10;11;10
PRT;SWE;6,575346432;8,003351691;0;0;10358,076;9799,186;19,10922884;20,02147006;19,22;50,585;1;1;1;1;1;1;1;2,2;0,5;5;3;4,5;7;9,5;10;11;10;11;10
PRT;TUR;6,205447409;8,082333052;0;0;10358,076;78271,469;19,10922884;20,57172602;19,22;10,98;1;1;1;1;1;0;1;2,2;16,6;5;8;4,5;7,5;9,5;15,5;11;10;16;7
PRT;UKR;5,681305476;8,117211323;0;0;10358,076;45154,03;19,10922884;18,32671025;19,22;2,016;1;0;1;1;1;0;0;2,2;0,6;5;4;4,5;7;9,5;11;11;10;2;1
PRT;USA;6,976596498;8,598808017;0;0;10358,076;320896,606;19,10922884;23,61567153;19,22;56,207;1;1;1;1;1;0;0;2,2;1,1;5;6;4,5;5,6;9,5;11,6;11;10;42;14
PRT;ZAF;4,906301207;9,056539798;0;0;10358,076;55011,978;19,10922884;19,57569419;19,22;5,77;1;1;1;1;1;0;1;2,2;0,3;5;7;4,5;46;9,5;53;11;10;0;5
RUS;ARG;6,717869019;9,510841552;0;0;144096,863;43417,767;21,03505396;20,18662907;9,479;13,467;0;1;1;1;0;0;0;1,1;9,7;4;14;10,5;25;14,5;39;1;5;6;11
RUS;AUS;6,355088972;9,582115492;0;0;144096,863;23789,337;21,03505396;21,01994469;9,479;56,554;0;1;1;1;0;0;0;1,1;0,7;4;3;10,5;2,5;14,5;5,5;1;5;10;10
RUS;AUT;7,468292208;7,423985671;0;0;144096,863;8633,169;21,03505396;19,74766926;9,479;43,665;0;1;1;1;0;1;0;1,1;0,3;4;8;10,5;22;14,5;30;1;5;11;10
RUS;BEL;7,532990882;7,723673037;0;0;144096,863;11274,196;21,03505396;19,93578889;9,479;40,357;0;1;1;1;0;1;0;1,1;5;4;3;10,5;4;14,5;7;1;5;11;10
RUS;BGR;6,130159257;7,487676649;0;0;144096,863;7177,991;21,03505396;17,73150801;9,479;6,993;0;0;1;1;0;1;0;1,1;1,4;4;6;10,5;25;14,5;31;1;5;11;10
RUS;BLR;8,985790385;6,5322848;0;0;144096,863;9489,616;21,03505396;17,84895043;9,479;5,949;0;0;1;0;0;0;1;1,1;0,9;4;5;10,5;5;14,5;10;1;5;0;0
RUS;BRA;7,982175202;9,377561066;0;0;144096,863;205962,112;21,03505396;21,31307972;9,479;8,757;0;1;1;1;0;0;0;1,1;4,8;4;11;10,5;83;14,5;94;1;5;23;31
RUS;CAN;6,703734168;8,922060921;0;0;144096,863;35848,61;21,03505396;21,1633305;9,479;43,316;0;1;1;1;0;0;0;1,1;0,4;4;2;10,5;1,5;14,5;3,5;1;5;3;13
